taxonomic_path	common_name	% samples positive in project
Animalia;Annelida;Polychaeta;NA;Maldanidae;Metasychis	Bamboo worms	3.25
Bacteria;Pseudomonadota;Oligoflexia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio;Bdellovibrio sp.	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Anderseniella;Anderseniella sp. Alg231-50	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Thiotrichaceae	""	0.81
Plantae;Rhodophyta;Florideophyceae;Rhodymeniales;Faucheaceae;Gloiocladia;Gloiocladia repens	""	2.44
Chromista;Ciliophora;Spirotrichea;Stichotrichida;Amphisiellidae;Amphisiella;Amphisiella aff. milnei FG-2016	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Candidatus Comchoanobacterales;Candidatus Comchoanobacteraceae;Candidatus Comchoanobacter;Candidatus Comchoanobacter bicostacola	Γ-proteobacteria	4.07
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycodaceae;Hanseniaspora;Hanseniaspora lindneri	""	0.81
Protozoa;Cercozoa;Imbricatea;Euglyphida;Cyphoderiidae;Cyphoderia;Cyphoderia ampulla	Protozoans	0.81
Chromista;Apicomplexa;Conoidasida;Eucoccidiorida;Sarcocystidae;Sarcocystis;Sarcocystis tarandi	""	1.63
Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus sp. 6 ZHNL-2013d	""	0.81
Animalia;Platyhelminthes;Rhabditophora;Polycladida;Notoplanidae;Notoplana;Notoplana australis	""	0.81
Fungi;Basidiomycota;Exobasidiomycetes;Exobasidiales;Brachybasidiaceae;Meira	""	0.81
Chromista;Cercozoa;Chlorarachniophyceae	Chromists	8.13
Chromista;Oomycota;NA;Peronosporales;Peronosporaceae;Bremia;Bremia lactucae	""	4.07
Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;Symmachiella;Symmachiella dynata	Bacteria	4.07
Animalia;Arthropoda;Malacostraca;Decapoda;Lithodidae;Lithodes;Lithodes sp.	""	0.81
Chromista;NA;Dinophyceae;Blastodiniales;NA;Haplozoon;Haplozoon gracile	Dinoflagellates	2.44
Bacteria;Pseudomonadota;Deltaproteobacteria;NA;NA;NA;sulfate-reducing bacterium mXyS1	Bacteria	6.5
Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Chytridiaceae;NA;Chytridiaceae sp.	""	0.81
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae;Scrippsiella;Scrippsiella sp. JD-2012	""	4.88
Plantae;Rhodophyta;Florideophyceae;Plocamiales;Plocamiaceae;Plocamium	""	1.63
Animalia;Arthropoda;Malacostraca;Mysida;Mysidae	""	3.25
Animalia;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura normani	""	0.81
Animalia;Cnidaria;Hydrozoa;Narcomedusae;Cuninidae;Cunina;Cunina frugifera	""	0.81
Animalia;Cnidaria;Anthozoa;Actiniaria	""	2.44
Chromista;Ciliophora;NA;NA;NA;Cryptocaryon;Cryptocaryon irritans	""	3.25
Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Funneliformis;Funneliformis mosseae	""	4.88
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;Azospirillum brasilense	""	0.81
Fungi;Ascomycota;Dothideomycetes;Venturiales	""	0.81
Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe sp. 6 RT-2012	""	0.81
Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Schistocerca;Schistocerca gregaria	""	1.63
Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus microcarpum	""	3.25
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Uradiophoridae;Heliospora;Heliospora cf. longissima	""	1.63
Plantae;Streptophyta;Magnoliopsida;Fabales;Polygalaceae	""	1.63
Chromista;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys;Diophrys cf. oligothrix	""	4.07
Plantae;Streptophyta;Zygnemophyceae;Zygnematales;Zygnemataceae;Spirogyra	""	0.81
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora bipinnatae	""	0.81
Plantae;Streptophyta;Magnoliopsida;Santalales;Balanophoraceae;Balanophora;Balanophora harlandii	""	4.07
Animalia;Chaetognatha;Sagittoidea;Phragmophora;Spadellidae;Spadella	""	0.81
Bacteria;Pseudomonadota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter	Bacteria	0.81
Chromista;NA;Chrysophyceae;NA;Apoikiaceae;Apoikiospumella;Apoikiospumella mondseeiensis	""	5.69
Chromista;NA;Dinophyceae;Dinophysiales;Dinophysiaceae;Sinophysis;Sinophysis ebriola	""	5.69
Plantae;Rhodophyta;Florideophyceae;Peyssonneliales;Peyssonneliaceae	Red algae	5.69
Animalia;Cnidaria;Anthozoa;Scleractinia;Dendrophylliidae	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas poae	""	1.63
Fungi;Ascomycota;Dothideomycetes;Dothideales	""	1.63
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae	""	0.81
Chromista;NA;Bigyra;Opalinata;Blastocystidae;Blastocystis	Chromists	5.69
Chromista;Ciliophora;Prostomatea;Prorodontida;Colepidae;Coleps;Coleps amphacanthus	""	6.5
Chromista;NA;Phaeophyceae;Ectocarpales;Scytosiphonaceae;Scytosiphon;Scytosiphon lomentaria	Beanweed	4.88
Plantae;Chlorophyta;Trebouxiophyceae;Watanabeales;NA;Watanabea	""	1.63
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae	""	1.63
Chromista;NA;Dinophyceae;Suessiales;Symbiodiniaceae;NA;Symbiodiniaceae sp.	""	1.63
Plantae;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Blidingia;Blidingia sp. YSB-2019	""	0.81
Plantae;Streptophyta;Magnoliopsida;Caryophyllales;Caryophyllaceae;Silene;Silene repens	""	0.81
Chromista;Cercozoa;Thecofilosea;Cryomonadida;Rhogostomidae;NA;Rhogostomidae sp.	Chromists	17.89
Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Belvosia;Belvosia sp. Woodley04A	""	0.81
Plantae;Rhodophyta;Florideophyceae;Gigartinales;Phyllophoraceae	Red algae	4.07
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;NA;Paracoccaceae bacterium	""	1.63
Animalia;Arthropoda;Hexanauplia;Calanoida;Pseudocyclopidae;Pseudocyclops	""	0.81
Chromista;Apicomplexa;Marosporida;Agamococcidiorida;Rhytidocystidae;Rhytidocystis;Rhytidocystis dobrovolskiji	Chromists	8.94
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;Fragilariopsis cylindrus	""	1.63
Animalia;Arthropoda;Thecostraca;Pollicipedomorpha;Pollicipedidae;Pollicipes;Pollicipes elegans	""	4.07
Chromista;NA;Dinophyceae;Gonyaulacales;Protoceratiaceae	Dinoflagellates	8.94
Chromista;NA;Dinophyceae;Gonyaulacales;Gonyaulacaceae	""	1.63
Chromista;NA;Dinophyceae;Peridiniales;Amphidiniopsidaceae;Amphidiniopsis;Amphidiniopsis rotundata	""	1.63
Plantae;Chlorophyta;Trebouxiophyceae;Trebouxiales;Trebouxiaceae;Myrmecia	""	0.81
Fungi;Mucoromycota;Mucoromycetes;Mucorales	""	1.63
Plantae;Rhodophyta;Florideophyceae;Colaconematales;Colaconemataceae;Colaconema	Red algae	11.38
Fungi;Basidiomycota;Agaricomycetes;Amylocorticiales;Amylocorticiaceae;Plicaturopsis;Plicaturopsis crispa	Crimped Gill	4.07
Plantae;Chlorophyta;Chlorophyceae;NA;NA;NA;Chlorophyceae sp. WJT24VFNP48	""	0.81
Fungi;Chytridiomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae	""	5.69
Plantae;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas propulsa	""	4.07
Animalia;Arthropoda;Insecta;Psocoptera	Bark lice	2.44
Animalia;Cnidaria;Hydrozoa;Anthoathecata;Proboscidactylidae;Proboscidactyla	Hydralike animals	4.88
Chromista;Haptophyta;NA;Pavlovales;Pavlovaceae;Diacronema;Diacronema ennorea	""	3.25
Animalia;Platyhelminthes;Catenulida	""	10.57
Chromista;Cercozoa;Thecofilosea;Phaeoconchia;Coelodendridae;Coelodendrum;Coelodendrum ramosissimum	Chromists	10.57
Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales	""	1.63
Plantae;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Klebsormidiaceae;Klebsormidium;Klebsormidium flaccidum	""	1.63
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;NA;NA;Hyphomicrobiales bacterium	Α-proteobacteria	4.07
Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Golovinomyces;Golovinomyces cichoracearum	""	0.81
Chromista;Ciliophora;Litostomatea;Pleurostomatida;Litonotidae	""	8.13
Animalia;Arthropoda;Hexanauplia;Harpacticoida;Cletodidae;NA;Cletodidae sp. DZMB535	""	0.81
Chromista;Ciliophora;Colpodea	""	4.07
Animalia;Nemertea;Enopla	Proboscis worms	3.25
Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Phaffia;Phaffia rhodozyma	""	1.63
Animalia;Porifera;Demospongiae;Spongillida;Spongillidae	Freshwater Sponges	3.25
Animalia;Platyhelminthes;Monogenea	""	5.69
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia sp. VBW339	""	1.63
Chromista;Oomycota;NA;Pythiales;Pythiaceae;Phytopythium;Phytopythium vexans	""	4.07
Protozoa;Euglenozoa;Kinetoplastea;Neobodonida;NA;Rhynchobodo;Rhynchobodo sp. Hamilton Lake	""	0.81
Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter;Pelobacter sp.	""	0.81
Animalia;Arthropoda;Arachnida;Ixodida;Ixodidae;Rhipicephalus;Rhipicephalus haemaphysaloides	""	0.81
Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Acrodontium;Acrodontium crateriforme	""	1.63
Bacteria;Pseudomonadota;Gammaproteobacteria;NA;NA;Thiolapillus;Thiolapillus brandeum	Purple Sulfur Bacteria	5.69
Chromista;Cercozoa;Chlorarachniophyceae;NA;NA;Minorisa;Minorisa minuta	Chromists	3.25
Animalia;Mollusca;Polyplacophora	""	1.63
Chromista;NA;Dinophyceae;Peridiniales;Podolampadaceae;Podolampas;Podolampas bipes	""	1.63
Bacteria;Pseudomonadota;Betaproteobacteria;Ferritrophicales;Ferritrophicaceae;Ferritrophicum;Ferritrophicum radicicola	Β-proteobacteria	0.81
Plantae;Prasinodermophyta;Prasinodermophyceae;Prasinodermales;Prasinodermaceae;Prasinoderma	""	0.81
Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales	""	2.44
Animalia;Entoprocta;NA;NA;Loxosomatidae;Loxosomella;Loxosomella cyatiformis	""	1.63
Fungi;Chytridiomycota;Chytridiomycetes;Cladochytriales;Nowakowskiellaceae;Nowakowskiella;Nowakowskiella elegans	""	1.63
Protozoa;NA;NA;Apusomonadida;Apusomonadidae;Amastigomonas;Amastigomonas sp. HFCC180	Protozoans	1.63
Plantae;Chlorophyta;Chlorophyceae;Oedogoniales;Oedogoniaceae;Oedogonium;Oedogonium angustistomum	Chlorophycean Green Algae	2.44
Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;NA;Glomeraceae sp.	""	2.44
Animalia;Porifera;Demospongiae;Verongiida;Aplysinidae;Aplysina	""	0.81
Chromista;Apicomplexa;Conoidasida;Archigregarinorida;Selenidiidae;Platyproteum;Platyproteum vivax	""	0.81
Plantae;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Senecio;Senecio doria	""	1.63
Chromista;Haptophyta;NA;Prymnesiales;Prymnesiaceae;Prymnesium;Prymnesium parvum	""	2.44
Chromista;Apicomplexa;Conoidasida;Archigregarinorida;Selenidiidae;Selenidium;Selenidium cf. mesnili	Chromists	5.69
Plantae;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva proliferoides	""	0.81
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Trifolium;Trifolium repens	""	0.81
Animalia;Arthropoda;Hexanauplia;Poecilostomatoida;Oncaeidae	""	0.81
Animalia;Mollusca;Gastropoda;Architaenioglossa;Diplommatinidae;Plectostoma	""	2.44
Animalia;Arthropoda;Arachnida;Araneae	""	3.25
Plantae;Streptophyta;Bryopsida;Bryales;Bryaceae;Ptychostomum;Ptychostomum cellulare	""	1.63
Animalia;Arthropoda;Insecta;Hemiptera;Anthocoridae;Orius;Orius laevigatus	""	0.81
Animalia;Arthropoda;Hexanauplia;Cyclopoida;Cyclopidae;Eucyclops	Copepods	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Elioraeaceae;Elioraea;Elioraea rosea	""	3.25
Plantae;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Brassica	Cabbage	1.63
Chromista;NA;Dinophyceae;Gonyaulacales;Goniodomataceae;Gambierdiscus;Gambierdiscus sp. type 3	""	0.81
Chromista;Apicomplexa;Conoidasida;Archigregarinorida;Selenidiidae;Selenidium;Selenidium validusae	""	0.81
Protozoa;Discosea;Flabellinia;NA;Vannellidae;Platyamoeba	""	2.44
Plantae;Streptophyta;Magnoliopsida;Poales;Poaceae;Deschampsia	""	1.63
Fungi;Basidiomycota;Malasseziomycetes	""	4.07
Chromista;Apicomplexa;Aconoidasida;Piroplasmida;Theileriidae;Theileria;Theileria parva	Chromists	1.63
Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Oxytricha;Oxytricha saltans	""	2.44
Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Diamesa;Diamesa japonica	""	0.81
Chromista;Ciliophora;Nassophorea;Nassulida;Colpodidiidae;NA;Colpodidiidae sp. HWB-2007	Ciliates	3.25
Bacteria;Pseudomonadota;Gammaproteobacteria;Orbales;Orbaceae;Gilliamella;Gilliamella apicola	Γ-proteobacteria	7.32
Protozoa;Tubulinea;Elardia;Leptomyxida;Flabellulidae;Paraflabellula;Paraflabellula hoguae	Protozoans	4.07
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;NA;Candida/Saccharomycetales;[Candida] saopauloensis	""	2.44
Chromista;Apicomplexa;Conoidasida;Archigregarinorida;Selenidiidae;Selenidium;Selenidium cf. echinatum	Chromists	3.25
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;Brucella lupini	""	0.81
Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Decorospora;Decorospora gaudefroyi	""	2.44
Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oleibacter;Oleibacter marinus	""	4.88
Animalia;Arthropoda;Malacostraca;Decapoda;Polybiidae;Liocarcinus;Liocarcinus depurator	Harbour Crab	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas	""	0.81
Animalia;Arthropoda;Hexanauplia;Poecilostomatoida;Sapphirinidae;Sapphirina;Sapphirina darwinii	""	1.63
Animalia;Arthropoda;Insecta;Hemiptera;Aphididae;Megoura	Aphid	0.81
Animalia;Arthropoda;Ostracoda;Podocopida;Candonidae;Paracypria;Paracypria inujimensis	""	4.07
Fungi;NA;Centroplasthelida;Pterocystida;NA;Oxnerella;Oxnerella micra	""	0.81
Animalia;Porifera;Hexactinellida;Lyssacinosida	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;NA;Rhodobiaceae bacterium	""	2.44
Chromista;NA;Pelagophyceae;Pelagomonadales	Chromists	1.63
Animalia;Nemertea;Pilidiophora;Heteronemertea;NA;NA;Heteronemertea sp. MCZ IZ 45556	""	2.44
Chromista;Ciliophora;Litostomatea;Haptorida;Spathidiidae	Ciliates	7.32
Chromista;Cercozoa;Imbricatea;Thaumatomonadida;Thaumatomastigidae;Peregrinia;Peregrinia clavideferens	""	8.94
Chromista;NA;Dinophyceae;Gonyaulacales;Ceratiaceae;Ceratium;Ceratium sp. HCB-2005	""	0.81
Chromista;NA;Cryptophyceae;Cryptomonadales;Hemiselmidaceae;Hemiselmis;Hemiselmis rufescens	Cryptomonads	6.5
Protozoa;Cercozoa;NA;Cercomonadida;Cercomonadidae;Paracercomonas	Protozoans	2.44
Chromista;Bacillariophyta;Bacillariophyceae;Cymbellales;Gomphonemataceae;Gomphonema;Gomphonema parvulum	Diatoms	5.69
Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae	""	0.81
Animalia;Arthropoda;Arachnida;Sarcoptiformes	Mites	3.25
Animalia;Platyhelminthes;Rhabditophora;Tricladida	""	2.44
Chromista;NA;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Kryptoperidinium;Kryptoperidinium sp. KryCA_Uniss	""	0.81
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira pseudonana	Diatoms	4.07
Plantae;Streptophyta;Magnoliopsida;Poales;Poaceae;Panicum;Panicum virgatum	""	0.81
Chromista;NA;Bigyra;Opalinata;Blastocystidae;Blastocystis;Blastocystis sp.	""	0.81
Plantae;Chlorophyta;Trebouxiophyceae;NA;NA;Botryococcus;Botryococcus sp. Tow 9/21 P-16w	""	0.81
Fungi;Ascomycota;Sordariomycetes;Coniochaetales;NA;NA;Coniochaetales sp. GMG_C4	""	0.81
Chromista;Endomyxa;Phytomyxea;Phagomyxida;NA;Maullinia;Maullinia braseltonii	""	0.81
Fungi;Basidiomycota;Geminibasidiomycetes;Geminibasidiales;Geminibasidiaceae	""	1.63
Animalia;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Pantachogon;Pantachogon haeckeli	""	2.44
Plantae;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula pacifica	""	2.44
Animalia;Platyhelminthes;Catenulida;NA;Stenostomidae;Stenostomum;Stenostomum sp. 'Aguinaldo, 1997'	""	1.63
Chromista;Ciliophora;Heterotrichea;Licnophorida;Licnophoridae;Licnophora;Licnophora lyngbycola	""	0.81
Animalia;Annelida;Polychaeta;Sabellida;Sabellidae;Parasabella;Parasabella cf. aulaconota AL-2018	""	1.63
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseovarius;Roseovarius aquimarinus	""	0.81
Plantae;Streptophyta;Magnoliopsida;Boraginales;Boraginaceae	""	1.63
Chromista;NA;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Thoracosphaera;Thoracosphaera heimii	""	3.25
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Lecudinidae;Ancora	""	0.81
Animalia;Brachiopoda;Rhynchonellata;Rhynchonellida;Cryptoporidae;Cryptopora;Cryptopora gnomon	""	0.81
Fungi;Ascomycota;Leotiomycetes;Helotiales;Discinellaceae;Articulospora;Articulospora proliferata	Asco's	2.44
Protozoa;Discosea;Flabellinia;Dactylopodida;Paramoebidae	""	2.44
Chromista;NA;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium pseudogonyaulax	""	0.81
Fungi;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae	""	1.63
Animalia;Platyhelminthes;Rhabditophora;Rhabdocoela;Graffillidae;Bresslauilla;Bresslauilla relicta	Flatworms	2.44
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Reyranellaceae;Reyranella;Reyranella sp.	""	0.81
Chromista;Perkinsozoa;NA;Perkinsida;Perkinsidae;Perkinsus	""	1.63
Chromista;NA;Dinophyceae;NA;NA;Pseudadenoides;Pseudadenoides kofoidii	""	1.63
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Albimonas;Albimonas sp.	""	1.63
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;NA;Candida/Saccharomycetales;[Candida] tunisiensis	""	0.81
Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Trechispora	""	0.81
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira sp. DDZ-2010a	""	1.63
Animalia;Cnidaria;Anthozoa;Alcyonacea;Primnoidae;Plumarella;Plumarella cf. delicatissima N05	""	0.81
Animalia;Cnidaria;Anthozoa;Alcyonacea;Primnoidae;Narella;Narella bowersi	""	2.44
Chromista;NA;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum arenarium	""	2.44
Plantae;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Sinapis;Sinapis alba	""	0.81
Protozoa;NA;Ichthyosporea;Ichthyophonida;Amoebidiaceae;Paramoebidium	""	0.81
Chromista;NA;Chrysophyceae;Chromulinales;Chrysoamoebidaceae;Chrysamoeba	""	1.63
Chromista;Oomycota;NA;Pythiales;Pythiaceae;Globisporangium;Globisporangium viniferum	""	0.81
Chromista;Ciliophora;Phyllopharyngea;Chlamydodontida;Chilodonellidae;Pseudochilodonopsis;Pseudochilodonopsis sp. 2 WS-2013	Ciliates	4.88
Bacteria;Pseudomonadota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Halarcobacter;Halarcobacter bivalviorum	""	0.81
Protozoa;Fornicata;NA;NA;NA;Kipferlia;Kipferlia bialata	Kipferlia bialata	2.44
Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus	""	5.69
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Rhodomela;Rhodomela confervoides	Red algae	0.81
Chromista;Apicomplexa;Conoidasida;Eucoccidiorida;Sarcocystidae;Hammondia;Hammondia triffittae	""	1.63
Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Agaricostilbaceae;Sterigmatomyces;Sterigmatomyces halophilus	""	1.63
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Bostrychia;Bostrychia radicans	""	0.81
Plantae;Streptophyta;Magnoliopsida;Asparagales;Asparagaceae;Asparagus;Asparagus falcatus	""	0.81
Plantae;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Chrysophthalmum;Chrysophthalmum montanum	""	0.81
Animalia;Arthropoda;Malacostraca;Decapoda;Eriphiidae;NA;Eriphiidae sp. BPX-2007	Crabs	0.81
Protozoa;NA;NA;Rigifilida;NA;Micronuclearia;Micronuclearia podoventralis	""	1.63
Chromista;NA;Pelagophyceae;Pelagomonadales;NA;Aureoumbra;Aureoumbra lagunensis	""	1.63
Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas sp. 520P1	Γ-proteobacteria	7.32
Plantae;Chlorophyta;Ulvophyceae	""	0.81
Chromista;NA;Xanthophyceae;Mischococcales;Botryochloridaceae;Chlorellidium;Chlorellidium tetrabotrys	Yellow-green Algae	2.44
Plantae;Streptophyta;Jungermanniopsida;Porellales;Porellaceae;Porella;Porella cordaeana	""	0.81
Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;NA;Glomeraceae sp. 1 RS-2018	""	5.69
Plantae;Chlorophyta;Ulvophyceae;Chlorocystidales;Chlorocystidaceae;Desmochloris;Desmochloris mollenhaueri	""	0.81
Animalia;Mollusca;Gastropoda;Nudibranchia;Dendrodorididae	Nudibranchs	1.63
Plantae;Rhodophyta;Florideophyceae;Gracilariales;Pterocladiophilaceae;Holmsella	""	5.69
Chromista;Ciliophora;Oligohymenophorea;NA;NA;NA;Uncultured marine oligohymenophorean ciliate 148-5-EKD6	""	0.81
Chromista;NA;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium;Symbiodinium sp. clade F	""	2.44
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Anotrichium;Anotrichium furcellatum	""	0.81
Fungi;Ascomycota;Leotiomycetes;Helotiales;Rutstroemiaceae;Clarireedia;Clarireedia homoeocarpa	Asco's	2.44
Plantae;Streptophyta;Magnoliopsida;Rosales;Urticaceae;Leucosyke;Leucosyke puya	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter	""	0.81
Animalia;Annelida;Polychaeta;Eunicida;Eunicidae;Marphysa	""	0.81
Animalia;Cnidaria;Hydrozoa;Leptothecata;Plumulariidae;Plumularia	""	0.81
Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira	""	0.81
Animalia;Arthropoda;Hexanauplia;Polyarthra;Longipediidae;Longipedia;Longipedia koreana	Arthropod	3.25
Bacteria;Pseudomonadota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter concisus	""	4.07
Plantae;Chlorophyta;Trebouxiophyceae;NA;NA;Choricystis;Choricystis parasitica	""	3.25
Animalia;Chordata;Ascidiacea;Aplousobranchia;Clavelinidae;Distaplia;Distaplia dubia	Ascidians	2.44
Animalia;Rotifera;Eurotatoria;Ploima;Notommatidae;Cephalodella;Cephalodella gibba	""	3.25
Fungi;Chytridiomycota;Chytridiomycetes;Rhizophydiales;Globomycetaceae	""	5.69
Animalia;Rotifera;Eurotatoria;Ploima;Synchaetidae;Synchaeta;Synchaeta vorax	Rotifers	10.57
Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Phlebia;Phlebia radiata	""	5.69
Plantae;Streptophyta;Polypodiopsida;Polypodiales;Aspleniaceae;Asplenium	""	0.81
Plantae;Rhodophyta;Florideophyceae;Corallinales;Corallinaceae;Pneophyllum	""	0.81
Chromista;NA;Eustigmatophyceae	Chromists	1.63
Animalia;Nemertea;Pilidiophora;Heteronemertea;Lineidae;Kulikovia;Kulikovia cf. montgomeryi	Proboscis worms	1.63
Animalia;Arthropoda;Diplopoda	""	2.44
Chromista;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Paradiophrys;Paradiophrys irmgard	""	1.63
Protozoa;Tubulinea;Echinamoebida;NA;NA;Vermamoeba;Vermamoeba vermiformis	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter sp. AAA795-J21	Α-proteobacteria	5.69
